년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2021-05,서귀포시,동홍동,그외 기타 종합 소매업,16,2145000,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,268,12681600,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,과실 및 채소 소매업,1002,68213311,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,건강보조식품 소매업,48,8652680,20742344.206,2021-07-28
2021-05,서귀포시,대천동,휴양콘도 운영업,1264,144165634,10956396.452,2021-07-28
2021-05,서귀포시,대천동,화장품 및 방향제 소매업,3,638000,10956396.452,2021-07-28
2021-05,서귀포시,동홍동,기타 대형 종합 소매업,8296,464135930,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,994,60618700,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,여관업,142,14127534,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,여행사업,80,15062500,20742344.206,2021-07-28
2021-05,서귀포시,서홍동,그외 기타 종합 소매업,3,1020000,7975380.075,2021-07-28
2021-05,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,134,1594210,7975380.075,2021-07-28
2021-05,서귀포시,서홍동,과실 및 채소 소매업,160,7664500,7975380.075,2021-07-28
2021-05,서귀포시,서홍동,건강보조식품 소매업,2,580000,7975380.075,2021-07-28
2021-05,서귀포시,동홍동,화장품 및 방향제 소매업,7,1128000,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,한식 음식점업,15801,728080692,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2754,43991250,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,체인화 편의점,20373,195746660,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,차량용 주유소 운영업,3003,164746850,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,차량용 가스 충전업,601,29443335,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,중식 음식점업,653,16416000,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,전시 및 행사 대행업,151,6443100,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,일식 음식점업,962,57315500,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,육류 소매업,759,97881380,20742344.206,2021-07-28
2021-05,서귀포시,동홍동,욕탕업,106,871500,20742344.206,2021-07-28
2021-05,서귀포시,대천동,호텔업,469,38771109,10956396.452,2021-07-28
2021-05,서귀포시,예래동,스포츠 및 레크레이션 용품 임대업,403,53310950,8486997.586000001,2021-07-28
2021-05,서귀포시,대천동,한식 음식점업,10423,422659155,10956396.452,2021-07-28
2021-05,서귀포시,대천동,체인화 편의점,18303,194942590,10956396.452,2021-07-28
2021-05,서귀포시,대정읍,화장품 및 방향제 소매업,287,15096650,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,한식 음식점업,22486,1057727604,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",4024,77159750,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,체인화 편의점,24826,255311150,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,차량용 주유소 운영업,8448,493452315,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,차량용 가스 충전업,134,26648090,22252552.961999997,2021-07-28
2021-05,서귀포시,대천동,건강보조식품 소매업,18,968000,10956396.452,2021-07-28
2021-05,서귀포시,대정읍,중식 음식점업,2744,84570910,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,일식 음식점업,924,65099750,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,일반유흥 주점업,253,62978000,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,육류 소매업,543,27485096,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,욕탕업,122,3438500,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,여행사업,2,445000,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,여관업,842,36696520,22252552.961999997,2021-07-28
2021-05,서귀포시,대정읍,전시 및 행사 대행업,815,4180300,22252552.961999997,2021-07-28
2021-05,서귀포시,대천동,과실 및 채소 소매업,1045,67012000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,관광 민예품 및 선물용품 소매업,77,2727500,10956396.452,2021-07-28
2021-05,서귀포시,대천동,그외 기타 스포츠시설 운영업,1,10000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,차량용 주유소 운영업,7371,367998081,10956396.452,2021-07-28
2021-05,서귀포시,대천동,차량용 가스 충전업,104,21708420,10956396.452,2021-07-28
2021-05,서귀포시,대천동,중식 음식점업,979,26524000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,전시 및 행사 대행업,45,6964000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,일식 음식점업,1021,66426080,10956396.452,2021-07-28
2021-05,서귀포시,대천동,일반유흥 주점업,38,4998500,10956396.452,2021-07-28
2021-05,서귀포시,대천동,여관업,1155,169121879,10956396.452,2021-07-28
2021-05,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,2,2140000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,슈퍼마켓,4800,134349970,10956396.452,2021-07-28
2021-05,서귀포시,대천동,수산물 소매업,221,17534500,10956396.452,2021-07-28
2021-05,서귀포시,대천동,서양식 음식점업,2754,64047000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,빵 및 과자류 소매업,2339,38366120,10956396.452,2021-07-28
2021-05,서귀포시,대천동,비알콜 음료점업,1990,17009390,10956396.452,2021-07-28
2021-05,서귀포시,대천동,기타 외국식 음식점업,634,17937500,10956396.452,2021-07-28
2021-05,서귀포시,대천동,그외 기타 종합 소매업,3,145000,10956396.452,2021-07-28
2021-05,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",5049,58158850,10956396.452,2021-07-28
2021-05,제주시,봉개동,빵 및 과자류 소매업,502,5503200,7020734.635,2021-07-28
2021-05,서귀포시,예래동,여관업,2615,1037971700,8486997.586000001,2021-07-28
2021-05,서귀포시,예래동,육류 소매업,221,10929000,8486997.586000001,2021-07-28
2021-05,제주시,건입동,화장품 및 방향제 소매업,30,1616500,10835839.799,2021-07-28
2021-05,제주시,건입동,호텔업,17,778000,10835839.799,2021-07-28
2021-05,제주시,건입동,한식 음식점업,13782,636555100,10835839.799,2021-07-28
2021-05,제주시,건입동,"피자, 햄버거, 샌드위치 및 유사 음식점업",4104,47989740,10835839.799,2021-07-28
2021-05,제주시,건입동,체인화 편의점,13692,124470530,10835839.799,2021-07-28
2021-05,제주시,건입동,차량용 주유소 운영업,5553,304026922,10835839.799,2021-07-28
2021-05,제주시,구좌읍,건강보조식품 소매업,2,3020000,18158701.404,2021-07-28
2021-05,제주시,건입동,차량용 가스 충전업,1246,45823367,10835839.799,2021-07-28
2021-05,제주시,건입동,일식 음식점업,516,63215000,10835839.799,2021-07-28
2021-05,제주시,건입동,일반유흥 주점업,112,14404000,10835839.799,2021-07-28
2021-05,제주시,건입동,육류 소매업,389,36322383,10835839.799,2021-07-28
2021-05,제주시,건입동,욕탕업,16,179500,10835839.799,2021-07-28
2021-05,제주시,건입동,여관업,1915,178515625,10835839.799,2021-07-28
2021-05,제주시,건입동,스포츠 및 레크레이션 용품 임대업,803,31235600,10835839.799,2021-07-28
2021-05,제주시,건입동,중식 음식점업,603,14345000,10835839.799,2021-07-28
2021-05,제주시,건입동,슈퍼마켓,9908,464735890,10835839.799,2021-07-28
2021-05,제주시,구좌읍,골프장 운영업,1515,523884000,18158701.404,2021-07-28
2021-05,제주시,구좌읍,관광 민예품 및 선물용품 소매업,954,18139690,18158701.404,2021-07-28
2021-05,제주시,구좌읍,육류 소매업,398,38594530,18158701.404,2021-07-28
2021-05,제주시,구좌읍,욕탕업,144,2602000,18158701.404,2021-07-28
2021-05,제주시,구좌읍,여행사업,56,9917000,18158701.404,2021-07-28
2021-05,제주시,구좌읍,여관업,669,52338460,18158701.404,2021-07-28
2021-05,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,929,41026250,18158701.404,2021-07-28
2021-05,제주시,구좌읍,슈퍼마켓,4654,113718440,18158701.404,2021-07-28
2021-05,제주시,구좌읍,과실 및 채소 소매업,551,20603200,18158701.404,2021-07-28
2021-05,제주시,구좌읍,수산물 소매업,190,36603100,18158701.404,2021-07-28
2021-05,제주시,구좌읍,빵 및 과자류 소매업,666,8923100,18158701.404,2021-07-28
2021-05,제주시,구좌읍,비알콜 음료점업,2868,50832480,18158701.404,2021-07-28
2021-05,제주시,구좌읍,기타음식료품위주종합소매업,8330,322672810,18158701.404,2021-07-28
2021-05,제주시,구좌읍,기타 주점업,55,9160000,18158701.404,2021-07-28
2021-05,제주시,구좌읍,그외 기타 종합 소매업,14,7406560,18158701.404,2021-07-28
2021-05,제주시,구좌읍,그외 기타 스포츠시설 운영업,85,4348100,18158701.404,2021-07-28
2021-05,제주시,구좌읍,서양식 음식점업,13395,295259390,18158701.404,2021-07-28
2021-05,제주시,건입동,수산물 소매업,934,193521000,10835839.799,2021-07-28
2021-05,제주시,건입동,서양식 음식점업,807,25333700,10835839.799,2021-07-28
2021-05,제주시,건입동,빵 및 과자류 소매업,430,23130730,10835839.799,2021-07-28
2021-05,서귀포시,효돈동,슈퍼마켓,956,16439100,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,수산물 소매업,325,4086600,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,서양식 음식점업,2354,47979400,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,빵 및 과자류 소매업,1196,19874000,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,비알콜 음료점업,1393,11373340,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,기타음식료품위주종합소매업,1442,58537430,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,여관업,7,590000,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,그외 기타 종합 소매업,3,1260000,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,과실 및 채소 소매업,1693,59609100,4381064.143,2021-07-28
2021-05,서귀포시,표선면,휴양콘도 운영업,1253,173322730,13246476.105,2021-07-28
2021-05,서귀포시,표선면,화장품 및 방향제 소매업,113,4629600,13246476.105,2021-07-28
2021-05,서귀포시,표선면,한식 음식점업,15142,755062111,13246476.105,2021-07-28
2021-05,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1763,39300400,13246476.105,2021-07-28
2021-05,서귀포시,표선면,체인화 편의점,17722,207727500,13246476.105,2021-07-28
2021-05,서귀포시,효돈동,관광 민예품 및 선물용품 소매업,3,1038000,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,육류 소매업,262,70058460,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,일식 음식점업,465,16068000,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,중식 음식점업,746,17805000,4381064.143,2021-07-28
2021-05,제주시,건입동,비알콜 음료점업,2064,19676660,10835839.799,2021-07-28
2021-05,제주시,건입동,면세점,1389,123286130,10835839.799,2021-07-28
2021-05,제주시,건입동,마사지업,6,680000,10835839.799,2021-07-28
2021-05,제주시,건입동,기타음식료품위주종합소매업,57,18426700,10835839.799,2021-07-28
2021-05,제주시,건입동,기타 주점업,59,11885310,10835839.799,2021-07-28
2021-05,제주시,건입동,기타 외국식 음식점업,104,3413705,10835839.799,2021-07-28
2021-05,제주시,건입동,그외 기타 종합 소매업,2,70000,10835839.799,2021-07-28
2021-05,제주시,건입동,관광 민예품 및 선물용품 소매업,298,9080070,10835839.799,2021-07-28
2021-05,제주시,건입동,과실 및 채소 소매업,53,17623950,10835839.799,2021-07-28
2021-05,제주시,건입동,건강보조식품 소매업,4,382000,10835839.799,2021-07-28
2021-05,서귀포시,효돈동,한식 음식점업,3919,136819950,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",384,3846740,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,체인화 편의점,5775,57447640,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,차량용 주유소 운영업,2891,138858342,4381064.143,2021-07-28
2021-05,서귀포시,효돈동,차량용 가스 충전업,28,1569490,4381064.143,2021-07-28
2021-05,제주시,구좌읍,일반유흥 주점업,89,13729000,18158701.404,2021-07-28
2021-05,서귀포시,표선면,차량용 주유소 운영업,4686,273659285,13246476.105,2021-07-28
2021-05,제주시,구좌읍,일식 음식점업,2066,77470700,18158701.404,2021-07-28
2021-05,제주시,구좌읍,중식 음식점업,901,24653014,18158701.404,2021-07-28
2021-05,제주시,도두동,스포츠 및 레크레이션 용품 임대업,703,23348400,3441935.992,2021-07-28
2021-05,제주시,도두동,슈퍼마켓,4122,95437800,3441935.992,2021-07-28
2021-05,제주시,도두동,수산물 소매업,1159,84486600,3441935.992,2021-07-28
2021-05,제주시,도두동,서양식 음식점업,3123,73503280,3441935.992,2021-07-28
2021-05,제주시,도두동,빵 및 과자류 소매업,361,10082500,3441935.992,2021-07-28
2021-05,제주시,도두동,비알콜 음료점업,313,4485500,3441935.992,2021-07-28
2021-05,제주시,도두동,여관업,246,40521714,3441935.992,2021-07-28
2021-05,제주시,도두동,기타 외국식 음식점업,9,142000,3441935.992,2021-07-28
2021-05,제주시,도두동,그외 기타 스포츠시설 운영업,1,660000,3441935.992,2021-07-28
2021-05,제주시,도두동,과실 및 채소 소매업,239,21790145,3441935.992,2021-07-28
2021-05,제주시,노형동,휴양콘도 운영업,212,174931073,59405176.001,2021-07-28
2021-05,제주시,노형동,화장품 및 방향제 소매업,484,54961280,59405176.001,2021-07-28
2021-05,제주시,노형동,호텔업,4887,1013856208,59405176.001,2021-07-28
2021-05,제주시,노형동,한식 음식점업,65567,2948078380,59405176.001,2021-07-28
2021-05,제주시,도두동,기타 수상오락 서비스업,4,340000,3441935.992,2021-07-28
2021-05,제주시,노형동,"피자, 햄버거, 샌드위치 및 유사 음식점업",16196,222648670,59405176.001,2021-07-28
2021-05,제주시,도두동,여행사업,1181,101966550,3441935.992,2021-07-28
2021-05,제주시,도두동,육류 소매업,399,31729530,3441935.992,2021-07-28
2021-05,제주시,봉개동,마사지업,2,580000,7020734.635,2021-07-28
2021-05,제주시,봉개동,기타 외국식 음식점업,434,11478000,7020734.635,2021-07-28
2021-05,제주시,봉개동,그외 기타 종합 소매업,884,53596090,7020734.635,2021-07-28
2021-05,제주시,봉개동,관광 민예품 및 선물용품 소매업,51,849500,7020734.635,2021-07-28
2021-05,제주시,봉개동,과실 및 채소 소매업,91,9661200,7020734.635,2021-07-28
2021-05,제주시,봉개동,골프장 운영업,2378,367230680,7020734.635,2021-07-28
2021-05,제주시,도두동,욕탕업,521,6996000,3441935.992,2021-07-28
2021-05,제주시,도두동,한식 음식점업,9358,439423400,3441935.992,2021-07-28
2021-05,제주시,도두동,차량용 주유소 운영업,2659,123492119,3441935.992,2021-07-28
2021-05,제주시,도두동,차량용 가스 충전업,1370,42201036,3441935.992,2021-07-28
2021-05,제주시,도두동,중식 음식점업,1065,27463250,3441935.992,2021-07-28
2021-05,제주시,도두동,전시 및 행사 대행업,37,2506000,3441935.992,2021-07-28
2021-05,제주시,도두동,자동차 임대업,7587,726623996,3441935.992,2021-07-28
2021-05,제주시,도두동,일식 음식점업,2028,180315000,3441935.992,2021-07-28
2021-05,제주시,도두동,체인화 편의점,9708,97823150,3441935.992,2021-07-28
2021-05,제주시,노형동,체인화 편의점,78688,727258020,59405176.001,2021-07-28
